brandname,model,cpucore,refreshrate,gpu,ram,ssd,rom,display,displayquality,price
msi,GF75 9SC,I7,144,GTX 1650,8,128,1024,17,fhd,148000
msi,GF63 Thi,I7,120,GTX 1650,8,512,0,16,fhd,152000
msi,GL65 9SC,I7,144,GTX 1650,8,512,0,16,fhd,160000
msi,GF63 Thi,I7,144,GTX 1650Ti,8,512,0,16,fhd,162000
msi,GE 63VR ,I7,120,GTX 1060,16,256,1024,16,fhd,165000
msi,GF65 10S,I5,120,GTX 1660Ti,8,512,0,16,fhd,168000
msi,GF65 9SD,I7,144,GTX 1660Ti,16,512,0,16,fhd,170000
msi,Prestige,I7,144,MX330,16,512,0,14,fhd,180000
msi,GF65 10S,I7,120,GTX 1660Ti,8,512,0,16,fhd,183000
msi,GL65 9SD,I7,120,GTX 1660Ti,16,256,1024,16,fhd,185000
msi,GF65 10S,I7,144,GTX 1660Ti,16,512,0,16,fhd,185000
msi,Prestige,I7,144,GTX 1650,16,512,0,14,fhd,188000
msi,GF65 10S,I7,144,RTX 2060,16,512,0,16,fhd,195000
msi,GL75 Leo,I7,144,GTX 1660Ti,16,512,0,16,fhd,205000
msi,GP65 Leo,I7,120,GTX 1660Ti,16,512,0,16,fhd,205000
msi,GL65 Leo,I7,144,GTX 1660Ti,16,256,1024,16,fhd,208000
msi,GL65 Leo,I7,144,GTX 1660Ti,16,256,1024,16,fhd,215000
msi,GL65 Leo,I7,144,RTX 2060,16,256,1024,16,fhd,227000
msi,GS65 Ste,I7,144,GTX 1660Ti,16,512,0,16,fhd,230000
msi,PS65 Cre,I7,144,GTX 1660Ti,32,1024,0,16,4k,240000
msi,Prestige,I7,144,GTX 1650,16,1024,0,16,fhd,240000
msi,GP65 Leo,I7,240,RTX 2070,16,512,1024,16,fhd,255000
msi,GE65 Rai,I7,144,RTX 2060,16,1024,0,16,fhd,260000
msi,PS65 Cre,I7,144,RTX 2060,32,1024,0,16,fhd,260000
msi,GP65 Leo,I7,144,RTX 2070,32,0,0,16,fhd,270000
msi,GP65 Leo,I7,144,RTX 2070,32,512,1024,16,fhd,280000
msi,GS65 Ste,I7,144,GTX RTX 20,16,1024,0,17,fhd,280000
msi,GS66 Ste,I7,240,GTX 1660Ti,16,512,0,16,fhd,295000
msi,GE66 Rai,I7,240,RTX 2070,16,1024,0,16,fhd,306000
msi,GS65 Ste,I7,240,GTX 2070,16,1024,1024,16,fhd,310000
msi,GS65 Rai,I7,144,GTX 2070,16,1024,0,16,fhd,310000
msi,GE75 Rai,I7,240,RTX 2080,32,512,0,17,fhd,350000
msi,GE66 Rai,I7,240,RTX 2070 S,16,2048,0,16,fhd,370000
msi,GE66 Rai,I9,300,RTX 2070 S,16,1024,0,16,fhd,370000
msi,GS66 Ste,I7,144,RTX 2070,32,1024,0,16,4k,395000
