,refreshrate,ram,ssd,rom,display,price,brandname_encoded,model_encoded,cpucore_I3,cpucore_I5,cpucore_I7,cpucore_I9,cpucore_ce,cpucore_m1,cpucore_pe,cpucore_ry,gpu_encoded,displayquality_4k,displayquality_4k_touch,displayquality_WQXGA,displayquality_fhd,displayquality_fhd_touch,displayquality_hd,displayquality_ips,displayquality_qhd,displayquality_retina,displayquality_uhd
659,144,4,256,0,14,75000,2,172,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
660,144,4,256,0,14,83000,2,144,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
661,144,8,256,0,14,83000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
662,144,8,256,0,16,87000,2,144,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0
663,144,4,0,1024,16,87000,2,172,0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0
664,144,8,512,0,16,88000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
665,144,8,256,0,16,90000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
666,144,8,256,0,14,95000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
667,144,8,512,0,16,102000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
668,144,8,512,0,14,106000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
669,144,8,512,0,14,108000,2,144,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
670,144,8,256,0,14,115000,2,144,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
671,144,8,512,0,16,116000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
672,144,8,512,0,14,116000,2,144,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0
673,144,8,256,0,14,120000,2,144,0,0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0
674,144,8,512,0,14,120000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
675,144,8,512,0,16,122000,2,144,0,0,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0
